,0,1,2,3,4,5,6,7,8,9,10
23,11.990197721603215,11.90972789314086,13.58522938258801,20.453369912893894,32.36453025253747,36.746658818265225,37.31864485429044,37.377632508774184,37.38354977584975,37.38414168820649,37.3842008812993
24,13.795136349241005,13.935399906831725,18.828039293445958,36.402847823713856,81.86031382035057,115.42252968885805,121.58928382176501,122.26103806942741,122.328818821788,122.33560301052135,122.33628149059061
25,10.04480404056225,10.103978225607294,12.250615943961604,21.336953727540763,44.4700662330137,59.036983317172556,61.45256785973979,61.71082445371224,61.73682977576236,61.73943211828409,61.739692370653295
26,8.607428636256005,8.617308471946208,8.625996389145914,8.627096559145928,8.627208450408881,8.627219332022053,8.627220398888307,8.627220505211842,8.62722051584029,8.627220516903096,8.627220517009377
27,9.454318096894708,9.261734063334243,9.571081180155105,11.279161429098087,15.435924008775558,17.73967689037751,18.095427112755257,18.133013747089304,18.136793765560114,18.13717198227603,18.137209806097648
28,8.444201805246886,8.442315276980109,8.442149060991104,8.442132357508967,8.442130616497552,8.44213042322435,8.442130402741046,8.442130400673955,8.442130400467049,8.442130400446352,8.442130400444285
29,8.669697390135134,8.669460321369066,8.669463218582196,8.669463725948804,8.66946371677134,8.66946369876365,8.6694636959308,8.669463695630762,8.669463695600578,8.66946369559756,8.669463695597257
30,8.81867829068564,8.818839826867064,8.818874601492066,8.818878261262302,8.818878603421616,8.818878630590369,8.818878632881187,8.818878633103353,8.818878633125497,8.818878633127708,8.818878633127929
31,8.934543852137045,8.935082178062022,8.935171221171824,8.935180498881094,8.935181392040217,8.93518147080285,8.93518147804052,8.935181478753922,8.935181478825154,8.935181478832273,8.935181478832986
32,9.006539004464493,9.006628886364847,9.00664314835923,9.00664463461006,9.006644779273154,9.006644792485607,9.006644793730901,9.0066447938542,9.006644793866512,9.006644793867745,9.006644793867869
33,9.036952597368709,9.037012582324575,9.037021982274007,9.037022967009575,9.03702306349642,9.03702307247233,9.037023073329092,9.037023073414106,9.0370230734226,9.037023073423448,9.037023073423534
